listing_id,property_type,country,city,neighborhood,surface_m2,num_rooms,num_bathrooms,floor,year_built,price,listing_date,condition,heating_type,parking,energy_rating
1029,APT,Switzerland,Basel,Industrial,176,1,1,20,1976,492551,2018-05-14,Old,Electric,YES,E
2086,VILLA,Netherlands,Amsterdam,Historic,348,2,3,7,1971,1500506 EUR,2023-05-25,Old,Gas,yes,B
2759,house,Portugal,Braga,Residential,344,6,1,12,1985,247433,2022/11/14,,electric,yes,A
2521,HOUSE,France,Nice,city center,182,6,,20,2017,329921,2019-08-19,,gas,yes,a
1875,Villa ,Netherlands,Eindhoven,Residential,48,2,2,15,1981,891982,2021-01-03,Old,CENTRAL,No,b
1432,Villa ,Spain,Alicante,city center,158,1,1,15,1954,1114523,2024-04-18,New,electric,Yes,G
1117,apartment,Spain,Alicante,City Center,208,4,3,9,2022,1601003,2020-10-01,New,Solar,0,F
2363,apartment,Germany,Hamburg,Historic,201,2,2,12,1997,553648,2019-12-17,Renovated,Electric,,
2499,Villa ,France,Nantes,Residential,108,4,1,6,2002,780433,2023-11-04,Renovated,Central,Yes,D
2155,Penthouse,Spain,Malaga,City Center,,8,1,20,1984,1514366,2022/10/06,Good,CENTRAL,YES,a
1322,VILLA,Germany,Stuttgart,Residential,145,3,2,5,1952,1817650,2023-02-12,Good,gas,No,B
2988,APT,Belgium,Namur,Industrial,88,8,4,10,1981,1557725,2023/10/11,,Solar,0,F
2273,apartment,Italy,Milan,,139,4,4,0,1956,1189211,2020-02-22,New,Solar,0,E
2371,HOUSE,Portugal,Coimbra,Residential,129,3,2,14,1997,723100,2021-05-12,New,gas,no,c
1560, studio,Spain,Bilbao,city center,142,1,,20,1956,1817675 EUR,2022-05-07,New,,1,A
1834,HOUSE,Germany,Munich,SUBURBS,314,2,3,18,2018,1983967,2022-08-22,,gas,yes,D
1638,Penthouse,Germany,Düsseldorf,Industrial,135,1,4,2,1954,225878,2022-07-26,,Central,Yes,C
1590,VILLA,Germany,Hamburg,SUBURBS,115,4,1,5,1991,1657151,2020-09-17,,,1,D
1133,HOUSE,France,Nantes,Residential,369,7,2,19,,590826,2018-02-20,,gas,No,G
2350,Villa ,France,Toulouse,City Center,126,4,1,12,1950,135054 EUR,2022/02/17,Renovated,gas,NO,b
2292,HOUSE,Germany,Frankfurt,Suburbs,165,6,4,16,,1520342 EUR,2024-02-21,New,CENTRAL,yes,B
2751,Villa ,Italy,Rome,city center,371,4,1,2,1967,1076181,2024-02-09,,CENTRAL,yes,A
2966,HOUSE,Belgium,Liège,Residential,242,2,,17,1979,1823513,2022-12-08,New,,No,E
2556, studio,Germany,Leipzig,Residential,156,5,3,20,2017,91720,13/11/2020,Old,CENTRAL,YES,C
1503,Villa ,Italy,Bologna,Industrial,,3,2,5,1989,261595,2020-07-31,Good,gas,no,D
2360,APT,France,Strasbourg,city center,,1,3,5,2000,1873155,2019-10-18,Old,Electric,No,a
1085,HOUSE,Italy,Turin,Industrial,,1,4,7,1956,1603027,2024-06-17,Renovated,Solar,no,C
1370,Villa ,,Frankfurt,Suburbs,137,2,2,1,2001,624329,2020-08-05,New,gas,Yes,E
2537,APT,Italy,Venice,Industrial,393,1,3,8,2010,267132,2019-06-28,,,Yes,E
2500,apartment,Switzerland,Geneva,City Center,131,3,3,5,2017,1537820,2022-08-20,Good,Central,YES,a
1113, studio,France,Toulouse,City Center,40,1,4,9,2014,1368208,09-07-2018,New,,,D
1926,VILLA,Belgium,Namur,,255,7,1,14,1997,153129 EUR,2018-01-25,Good,Gas,Yes,b
1718,APT,Portugal,Braga,SUBURBS,236,5,1,0,,233,2021-03-01,New,gas,no,b
2728,APT,Switzerland,Basel,Historic,348,7,3,6,2008,1570681,2018-03-28,Good,Solar,YES,A
2145, studio,France,Toulouse,Historic,264,6,2,10,1963,1173079,2022-12-23,New,electric,NO,
2522,duplex,Switzerland,Lucerne,Historic,,7,2,20,1977,1034388,2022-08-20,Good,Electric,yes,C
2460,Villa ,Italy,Rome,Historic,107,1,3,15,1960,1488162,09/09/2022,Old,CENTRAL,NO,A
1390,HOUSE,Germany,Leipzig,SUBURBS,27,3,3,2,2020,1096294 EUR,09.08.2024,Old,Gas,No,b
1789, studio,Spain,Seville,Suburbs,390,2,2,1,2018,141455 EUR,2019-01-22,New,CENTRAL,no,a
2472,house,,Cologne,Residential,392,4,3,20,1977,1952987,26/06/2021,New,Solar,no,
2254,VILLA,Germany,Stuttgart,Industrial,192,5,3,,1990,493700,2020-08-21,Good,electric,YES,G
2646,VILLA,,Namur,City Center,306,4,1,14,1975,1387876,2020-10-21,Renovated,CENTRAL,NO,E
2275,duplex,,The Hague,Industrial,392,3,1,15,1997,1446048,2024-08-07,,Solar,no,C
1773,apartment,Switzerland,Geneva,Historic,373,3,1,1,2011,1054389,2024-07-26,New,Solar,Yes,A
1017,Penthouse,Portugal,Coimbra,Suburbs,258,8,4,16,1977,1042343,2024/04/22,New,Central,YES,
1041,duplex,Portugal,Lisbon,Residential,294,2,4,8,1997,1275911,2024-11-03,Old,,,B
1216,Villa ,Switzerland,Bern,Historic,,4,3,0,1974,297898,2024-04-14,Good,,no,B
2461,VILLA,,Rotterdam,Industrial,169,7,4,,2007,537975,2018-04-08,Renovated,Central,NO,a
2897,Villa ,Spain,Bilbao,,149,8,3,11,1960,1653232 EUR,2019-10-03,Good,gas,no,a
1350,house,Belgium,Namur,Suburbs,363,2,2,20,2018,1571304 EUR,2022-04-13,Old,Solar,YES,E
1688, studio,Switzerland,Zurich,City Center,81,1,3,6,1975,1322893,2018-11-20,Good,Gas,1,A
1950,HOUSE,,Düsseldorf,city center,281,3,1,0,2012,1969750,2019-08-25,,Solar,YES,E
1316,Villa ,Italy,Turin,SUBURBS,188,,1,0,1962,1056562,2018-08-11,Good,Electric,1,B
2215,apartment,Germany,Hamburg,SUBURBS,224,4,2,16,1970,1791883,2020-11-25,,CENTRAL,yes,E
2263,house,,Lyon,,26,8,1,19,,645318,2024-05-08,Renovated,Gas,YES,F
2152,Penthouse,Italy,Bologna,city center,153,1,3,20,1972,571319,2021-01-01,Good,,YES,c
2810,Penthouse,Switzerland,Basel,,,3,3,20,,1030959,2021-09-06,New,Gas,Yes,
2322,house,Belgium,Brussels,Industrial,133,8,2,8,1957,233209 EUR,05.12.2024,,electric,,D
1145,APT,Portugal,Braga,Industrial,83,,4,6,1969,1507923,2019-03-06,Renovated,Electric,No,
2491,Penthouse,Spain,Zaragoza,,339,2,3,12,1990,1427433 EUR,2022-02-26,,gas,1,a
1845,APT,Italy,Florence,Residential,32,2,1,7,1992,64352,2021-12-03,Old,gas,0,C
1854,VILLA,Portugal,Lisbon,City Center,373,2,4,4,1969,1924344,2023-06-11,Old,gas,0,B
2606,apartment,Spain,Alicante,SUBURBS,322,2,,17,2002,1960569 EUR,02/06/2018,Old,gas,yes,F
2555, studio,Germany,Düsseldorf,Suburbs,180,7,1,12,,1409284,2022-01-27,Old,,NO,D
2233,VILLA,Netherlands,Eindhoven,Historic,189,7,4,11,1979,958084,2019-02-06,,Central,NO,b
2302,Penthouse,Italy,Bologna,,278,8,4,11,1986,1867898,2019-09-03,Good,Gas,NO,D
1221,Penthouse,Belgium,Bruges,City Center,245,2,3,5,1969,623858,2021-03-06,Renovated,CENTRAL,0,
2423,Penthouse,Belgium,Antwerp,city center,218,7,1,18,1950,1181732,2020-04-21,Renovated,Electric,YES,c
1535,HOUSE,Portugal,Porto,,9999,2,2,19,,827837,2021-07-26,Good,CENTRAL,no,C
2219,Villa ,,Milan,city center,9999,3,3,11,,230,2024-03-28,New,electric,Yes,a
2069,HOUSE,Germany,Düsseldorf,,361,2,1,10,1975,853903,2022-04-13,Old,Gas,yes,b
1899,VILLA,Belgium,Ghent,city center,187,1,1,4,2008,1132843,2022-01-14,Old,Electric,yes,
1827,duplex,Switzerland,Lucerne,Residential,71,4,2,11,1984,1687420,2019-08-14,Old,Central,0,
1205,APT,Netherlands,Utrecht,Residential,100,1,3,11,1995,1361204,2018-05-01,Good,Gas,NO,G
1011,HOUSE,Switzerland,Basel,Suburbs,24,8,1,17,,497016,2021-05-24,,Central,0,E
2405,Penthouse,Switzerland,Geneva,city center,152,5,2,5,1995,638248,2020-10-01,New,Central,,A
1683,duplex,,Rome,Historic,58,3,1,15,1968,162859,03.12.2023,Old,Solar,yes,C
2673,VILLA,Italy,Milan,Suburbs,,3,1,0,1986,603380,2020-10-14,Good,gas,NO,
2481,Penthouse,Netherlands,Utrecht,,143,6,2,,1985,562065,2022-01-24,Good,electric,no,a
1116,VILLA,Germany,Berlin,,385,7,2,7,1991,922953 EUR,2023-10-14,New,electric,no,E
2583,house,Spain,Malaga,Residential,266,2,2,16,1958,607659 EUR,2022-02-02,Good,Solar,NO,F
1650,apartment,Switzerland,Geneva,Historic,23,7,4,2,1999,165659,2018-04-15,,Central,no,B
2821,Villa ,Italy,Bologna,Industrial,63,6,2,,2003,473575,2021-01-27,Renovated,Electric,no,
1985,house,,Hamburg,City Center,9999,2,4,12,,897684 EUR,09/11/2020,Old,gas,yes,E
1882,APT,France,Paris,Industrial,9999,3,4,4,1955,909642,2018/08/27,Good,Electric,Yes,B
2312,HOUSE,Switzerland,Lausanne,Industrial,262,1,3,7,,1705249,2024-03-12,,,yes,B
2070,VILLA,Italy,Turin,Residential,216,2,3,2,1961,1360955,2021-02-22,Renovated,Central,,G
1927, studio,Portugal,Braga,Residential,131,4,2,6,2011,1698642,27.03.2019,Old,gas,yes,E
1126,apartment,Netherlands,Amsterdam,Residential,95,3,1,11,2017,202109,2023-06-19,,CENTRAL,YES,c
1671,Villa ,Germany,Frankfurt,Residential,350,1,3,1,1961,840954,2023-12-22,,Electric,1,C
2081,duplex,Netherlands,Eindhoven,City Center,370,5,2,16,1986,1544980,16.04.2024,Renovated,Central,no,C
2376,VILLA,Germany,Cologne,Historic,77,5,1,0,1986,1625128,2024/03/14,Good,Central,No,
2013,house,Switzerland,Basel,Suburbs,183,6,1,1,1975,1359598,2024-02-27,,Central,yes,
2198,Villa ,Switzerland,Bern,Historic,194,4,3,3,1955,232325,2024-02-04,New,Solar,No,
2534,APT,,Lucerne,,201,5,2,4,,1817850,2019-01-29,Good,Gas,Yes,a
2054,APT,Netherlands,The Hague,Industrial,78,3,4,15,2004,214096,2021/04/19,Old,gas,1,a
1826,VILLA,France,Marseille,City Center,85,,2,8,1994,1701558,2021-12-29,Renovated,,No,A
1668,Penthouse,Belgium,Bruges,,9999,7,3,19,1990,654048,2019-07-12,New,Central,yes,E
2895,Penthouse,Italy,Florence,Residential,56,3,2,11,1982,623307,2021-06-13,Old,,YES,a
1343,Villa ,Portugal,Coimbra,Industrial,119,7,3,16,1994,1537150,21/06/2024,Renovated,electric,yes,E
2085,house,Belgium,Liège,,9999,2,4,15,2015,1452847,2019-08-27,Renovated,Gas,NO,G
1787,duplex,Portugal,Porto,,114,8,4,10,,1716796,2022/03/01,Good,,No,B
1436,house,Switzerland,Lucerne,Historic,78,1,4,8,,632939 EUR,2022-12-24,Good,gas,0,A
2766,VILLA,France,Marseille,,196,6,1,7,1982,1158790,2022-08-04,,Electric,0,A
1118,APT,,Amsterdam,city center,397,5,1,16,1976,549473,2022-08-19,New,Electric,0,C
2327,Penthouse,Switzerland,Zurich,City Center,375,1,4,,1958,1366945 EUR,2021-09-07,,,0,D
2189,duplex,Germany,Berlin,SUBURBS,219,4,4,3,1971,914983,2024-01-06,,electric,1,D
2294,Penthouse,Belgium,Ghent,Historic,35,7,1,16,1992,122837,2024-02-16,New,electric,no,C
1331, studio,Switzerland,Basel,Industrial,23,3,4,12,1958,1318459,2023-02-13,Renovated,gas,yes,G
2132,Villa ,Italy,Turin,City Center,155,7,4,15,1992,1929335,28.12.2020,New,Electric,NO,G
1715,APT,Switzerland,Zurich,City Center,,4,2,16,2016,359,2018-01-09,Old,gas,,B
1272,VILLA,Belgium,Liège,Industrial,180,4,4,8,2001,1360644,2023-03-30,,gas,Yes,a
1532,HOUSE,Italy,Bologna,Residential,385,,4,18,1976,1393060,2021-09-16,Good,CENTRAL,,A
2899,APT,Netherlands,Eindhoven,Residential,84,8,,15,2021,1051555 EUR,2020-03-02,New,Gas,0,c
2778,APT,Italy,Milan,Historic,266,2,2,16,2017,1453414,2018-08-26,Good,electric,0,B
2176,HOUSE,Belgium,Bruges,SUBURBS,259,1,2,3,2001,103169,2020-06-27,Renovated,Solar,YES,A
1919,Penthouse,France,Marseille,Suburbs,268,8,1,,1977,1134094,2018-03-24,Old,,Yes,b
2762,VILLA,France,Paris,,101,5,3,20,1957,1143699 EUR,2023-07-09,Good,Gas,NO,C
1764,Penthouse,,Lisbon,City Center,394,5,4,11,1955,717776,2018-11-14,Renovated,CENTRAL,,E
1918,HOUSE,Belgium,Liège,Historic,336,6,2,8,2023,933371,2022-03-20,New,Gas,,B
2150, studio,Germany,Frankfurt,City Center,188,5,4,5,1989,381170,2023-05-26,New,CENTRAL,YES,b
2297,VILLA,Belgium,Bruges,Residential,85,5,4,19,2020,1974114,2023-07-05,Good,Electric,NO,
1216,Villa ,Switzerland,Bern,Historic,,4,3,0,1974,297898,2024-04-14,Good,,no,B
1656,house,Netherlands,Groningen,city center,394,8,2,7,2004,1884448,2024-06-02,New,electric,0,c
2451,Villa ,Portugal,Coimbra,city center,262,1,3,5,2009,453569,20.05.2018,Old,gas,yes,a
2503, studio,Italy,Milan,city center,99,5,3,,1966,1494230,2022-02-21,New,electric,No,C
1459,HOUSE,Spain,Zaragoza,city center,212,3,1,16,1970,1618981,2019-07-27,Old,Central,no,B
2320, studio,Netherlands,Groningen,Historic,160,8,,20,1990,125662,2021-01-22,,gas,NO,D
2617,VILLA,Italy,Genoa,city center,68,6,4,8,,1746846,2020-08-23,Renovated,gas,Yes,C
1721,Penthouse,Spain,Madrid,city center,91,2,4,10,1996,1120589 EUR,2024-10-02,,Gas,no,B
2846,APT,Netherlands,Groningen,Suburbs,128,4,4,13,1955,1315332,2022-01-30,,,yes,C
2922,Penthouse,France,Toulouse,,104,6,3,18,1981,857795,2024-04-29,New,Solar,yes,B
1693,VILLA,Netherlands,Groningen,Residential,324,8,2,2,1964,982093,2018-10-17,Renovated,,0,C
1493,house,Spain,Madrid,Industrial,310,4,2,5,1982,1496403,2020-02-18,Good,,Yes,D
2048,HOUSE,Portugal,Coimbra,Historic,184,8,2,13,2008,1681613,2024-09-02,New,CENTRAL,YES,A
2870,HOUSE,Belgium,Antwerp,SUBURBS,42,,3,17,2002,568957 EUR,2019-11-01,Old,,1,E
1054,HOUSE,France,Strasbourg,city center,195,2,2,7,1955,1533990,2024-09-14,Renovated,Electric,NO,B
2122,Penthouse,,Groningen,Suburbs,163,5,1,16,1964,254589,2023-09-25,Good,Central,YES,a
1851,VILLA,Germany,Munich,SUBURBS,217,1,1,5,1975,181034,02/05/2024,Old,Electric,YES,B
2074,APT,Portugal,Coimbra,,240,8,3,0,2008,906860,20.05.2024,Good,,1,B
2560,duplex,Switzerland,Bern,City Center,93,2,2,18,1994,1148247,2020-12-15,Renovated,Electric,yes,G
2842,Penthouse,France,Marseille,Residential,79,1,,4,2007,696479,16.09.2020,New,Solar,NO,
2251,apartment,Spain,Zaragoza,City Center,120,8,,20,1961,1838401,20.10.2019,Old,gas,1,A
1952,apartment,Netherlands,The Hague,Historic,368,6,4,11,1954,316292,2018-07-03,,Solar,No,B
2462,apartment,Netherlands,The Hague,Historic,63,8,2,5,2006,1003286 EUR,2020-08-25,New,Gas,No,D
1437,apartment,France,Nice,Residential,331,6,3,0,1977,765012,2021-03-23,Old,gas,0,E
1534,VILLA,Spain,Valencia,City Center,187,3,3,9,2000,1174618,08-07-2024,Old,Electric,No,D
2571,duplex,Switzerland,Lausanne,,230,8,4,2,2017,1140136,2021-08-26,Renovated,Gas,No,B
1046,VILLA,Spain,Barcelona,,389,4,4,7,,917829,03/02/2021,Renovated,Gas,0,A
1711, studio,Spain,Zaragoza,SUBURBS,9999,5,3,1,1974,860786,2020-07-29,New,Electric,,
2598,apartment,,Seville,Residential,229,7,4,2,1973,1684692,2023-11-03,,Gas,No,E
1009,apartment,Italy,Venice,SUBURBS,104,7,1,8,1999,1993049,2020-04-02,Renovated,Central,Yes,b
2807, studio,,Marseille,,75,6,1,,2010,1091256,2020-05-06,Good,gas,yes,A
1375,apartment,,Florence,Historic,347,3,3,8,1967,1881616,2022-02-20,,,yes,G
1573,HOUSE,France,Strasbourg,Industrial,277,3,4,18,1985,864068,2019-10-29,Old,Electric,yes,B
2983,house,France,Paris,,330,7,2,0,1976,1720917,2023-06-27,Good,Solar,no,F
2396,VILLA,Switzerland,Bern,,,3,2,1,,1602452,2018-10-06,Renovated,gas,No,
2309,APT,Italy,Venice,SUBURBS,230,6,4,0,1951,1459726 EUR,2024-01-16,Good,gas,0,C
1196,duplex,France,Lyon,city center,59,4,1,7,1962,1164974,2024-06-19,Old,Electric,yes,C
2551,house,,Liège,Residential,,3,1,13,1976,1350977,2018-09-22,,electric,YES,B
2775, studio,Spain,Barcelona,Residential,251,3,,16,1975,1611174,2024-05-14,Renovated,electric,,E
2549,house,Netherlands,Rotterdam,Suburbs,20,8,1,14,1969,1257232 EUR,2021-04-25,Good,Central,no,D
2234,VILLA,Portugal,Coimbra,Industrial,178,3,,9,,991637,2023-03-01,Good,Solar,yes,A
2159,VILLA,,Leipzig,City Center,288,2,2,8,1954,1726145,2024-01-04,Renovated,gas,Yes,F
2887,apartment,France,Lyon,City Center,147,3,1,4,2014,1826446,2023-11-01,New,gas,,B
1702,APT,Belgium,Bruges,SUBURBS,310,5,1,10,1991,1283863,08-12-2023,New,CENTRAL,No,B
1778,Penthouse,Portugal,Braga,city center,9999,8,3,6,1970,471615,2020-06-01,New,Solar,YES,E
1712,HOUSE,Belgium,Bruges,,237,6,2,8,1985,583501,2018-09-28,Old,Electric,Yes,c
1251,Villa ,Spain,Barcelona,,161,2,,4,2013,1884993,2018-03-29,Good,CENTRAL,,b
1095,duplex,Spain,Madrid,Industrial,9999,6,3,,1963,233075 EUR,2021-08-21,Old,gas,No,a
1876,house,Germany,Düsseldorf,SUBURBS,58,4,1,11,2011,536789,2022-06-21,Good,Central,,B
1222,house,Germany,Berlin,Residential,365,1,1,1,1999,230605,2020-03-22,,Electric,1,b
1141,Penthouse,Portugal,Faro,city center,153,5,4,15,,162568,2021-05-07,Good,Gas,YES,F
1454,apartment,Germany,Berlin,City Center,214,2,3,17,1995,183095,2019-10-24,Good,Solar,Yes,A
1994,HOUSE,France,Toulouse,Historic,252,3,3,10,1964,767242,2018-04-28,,gas,Yes,C
2274,HOUSE,Portugal,Setúbal,,,6,4,20,2020,1983407,2019-04-11,Old,Central,,E
2992,house,Switzerland,Lausanne,city center,109,6,3,11,,701862,2018-01-10,,gas,Yes,c
1594,HOUSE,France,Strasbourg,,,6,2,16,1989,398012,2023-01-11,Old,CENTRAL,NO,E
2867,house,,Setúbal,,165,8,3,19,1971,255466,2019-07-13,New,Gas,NO,C
2324,house,France,Marseille,Historic,243,1,4,3,2018,1480386,2020-04-08,New,gas,No,E
2422, studio,,Leipzig,Residential,195,8,1,11,1968,866614,2023-09-04,,Electric,NO,D
1081,VILLA,Germany,Düsseldorf,,380,5,1,11,1987,1338962,2024-01-11,Good,Electric,0,
1815,house,Switzerland,Zurich,,27,6,3,10,1983,1750549,2019-03-06,New,Solar,0,a
2341,apartment,France,Lyon,City Center,208,6,,,1960,276548,2020-08-30,Old,Solar,1,b
2956,apartment,Portugal,Setúbal,Historic,396,6,4,4,1991,1395130,2019-07-06,Good,Electric,No,a
1170,Villa ,Germany,Berlin,Residential,152,3,4,20,2022,89049,2020-06-17,,Gas,0,E
1987,VILLA,Germany,Hamburg,,99,5,1,8,2018,1037847 EUR,09.09.2023,Renovated,Electric,No,D
2977,apartment,Spain,Barcelona,Historic,298,1,2,,1980,1218342,2021-12-28,Good,CENTRAL,,E
1556, studio,Switzerland,Geneva,Historic,344,1,3,19,1995,1061987,2020-02-10,New,,Yes,D
1768,Villa ,Germany,Berlin,SUBURBS,81,2,3,11,1953,1069823 EUR,18.07.2019,Old,electric,,E
2910,Penthouse,Switzerland,Zurich,Industrial,,3,3,6,2020,441350,2021-08-20,Good,gas,0,G
2090,Penthouse,Germany,Düsseldorf,Historic,204,2,4,11,2008,1639428,2024-02-22,New,Solar,0,B
1921,apartment,France,Nantes,City Center,88,8,3,9,2013,1437446,2021-02-27,Good,Electric,No,a
2884,VILLA,Belgium,Bruges,SUBURBS,,7,4,8,2016,1329082,2023-05-13,New,Central,no,D
1312,apartment,France,Marseille,City Center,331,8,1,5,1951,916465,2022-12-29,Old,CENTRAL,,C
1750, studio,Netherlands,Eindhoven,SUBURBS,135,4,3,1,1975,1746421 EUR,2020-12-29,Old,,1,F
1301,APT,Italy,Florence,Historic,278,2,1,8,1997,1364892 EUR,2020-08-25,,Solar,NO,E
2952,house,Spain,Seville,Industrial,167,8,2,18,2013,527457,2019-10-09,Good,Solar,YES,G
1874,Villa ,Italy,Turin,city center,170,4,,18,1970,944969,2024/05/25,New,electric,NO,b
2223,HOUSE,France,Toulouse,Suburbs,227,5,1,6,1994,974442,2024-11-14,Old,gas,1,G
2698,house,Switzerland,Zurich,City Center,353,3,4,5,1955,1023306,2023-06-12,,Gas,YES,D
1088, studio,Belgium,Brussels,,117,2,4,19,1981,1525909,2023-10-02,Old,CENTRAL,YES,F
2417,Penthouse,Spain,Alicante,,,3,3,7,1965,100370,2024-01-26,,CENTRAL,No,E
2738,house,Belgium,Namur,SUBURBS,234,5,1,18,1984,1817496 EUR,07-08-2024,Good,Gas,1,
2482,HOUSE,Germany,Stuttgart,city center,107,3,3,9,,929354,10-25-2021,Old,CENTRAL,yes,D
1602,Penthouse,Switzerland,Bern,,280,5,3,13,2001,1742330,10-04-2018,Good,Electric,no,F
1292, studio,,Rome,,266,3,2,20,2005,235,16.08.2023,Good,,,A
1340,HOUSE,Spain,Alicante,SUBURBS,118,1,2,4,1976,242433,04-14-2019,,electric,YES,E
1686,house,Belgium,Brussels,Industrial,102,7,1,0,2019,1133917 EUR,2018-09-07,New,gas,1,B
2688,Penthouse,Germany,Hamburg,City Center,161,,1,0,2020,862038,2024-04-08,,Solar,no,B
1568,house,Netherlands,Groningen,City Center,250,3,1,16,1993,1975811,27.04.2024,New,Central,0,B
1024,HOUSE,,Bilbao,SUBURBS,309,1,3,13,2018,1437310,2023-02-27,,,0,
2732,house,Belgium,Namur,Historic,251,3,3,14,1977,780261,2020-02-07,New,electric,No,F
1901,Villa ,France,Lyon,Industrial,25,5,2,5,1988,1429148,2018-02-06,,electric,,A
2318,VILLA,Netherlands,Utrecht,SUBURBS,302,7,1,16,1954,769370,2024-08-18,Good,gas,no,E
1622, studio,Switzerland,Lausanne,Suburbs,145,6,1,11,1993,1038563 EUR,2020-08-05,Old,gas,0,B
2678, studio,Switzerland,Bern,Historic,379,5,4,19,2012,966500,2021-01-24,Renovated,Central,,b
1151,house,Spain,Alicante,SUBURBS,181,2,,3,,896074,2020-04-27,Renovated,CENTRAL,Yes,D
2657, studio,Italy,Naples,Industrial,82,8,4,1,2010,390077,2023-08-31,Renovated,,No,c
1986,apartment,Switzerland,Zurich,Residential,21,7,4,19,2019,173720,04/12/2022,Good,Gas,YES,C
2429,house,Switzerland,Lucerne,,224,6,4,12,2005,890686,2019-07-27,Renovated,Gas,No,
1838,apartment,Portugal,Lisbon,Historic,316,2,4,20,2022,369329,2023-02-27,Old,Central,0,F
2724,duplex,Germany,Leipzig,Industrial,365,7,2,12,,1960144,2020-04-25,New,electric,NO,
2303,house,Spain,Barcelona,SUBURBS,289,3,1,1,1992,573298 EUR,2022-06-13,Old,Central,0,C
2802,duplex,Spain,Bilbao,Residential,184,8,4,2,1998,918575,03/05/2021,New,electric,YES,c
2694,duplex,Portugal,Coimbra,Historic,249,4,4,,1975,1239821,15/01/2024,New,Solar,1,D
1925,apartment,Switzerland,Lausanne,SUBURBS,183,8,1,2,2023,1640629,2020-05-29,New,Solar,YES,F
1868,house,Portugal,Faro,SUBURBS,,1,4,0,,1871065,11/01/2024,Good,Solar,yes,G
2959,house,Spain,Alicante,SUBURBS,260,5,3,5,1968,354350,2023-10-04,,Central,YES,E
1523, studio,Netherlands,The Hague,Industrial,183,6,1,10,1967,1853434,2024-01-02,,Solar,NO,c
2873,APT,,Rome,City Center,,,3,4,1960,203898,2020-06-07,,electric,0,F
2940,Villa ,France,Strasbourg,,212,6,,3,1957,1568715,2019-03-04,,Solar,yes,A
1417,VILLA,Spain,Bilbao,,392,1,,7,2002,1432792,2021/11/04,Old,Gas,no,c
1324,VILLA,Spain,Valencia,Industrial,218,6,4,14,2016,425387,2024-07-19,Good,electric,YES,G
1577, studio,Switzerland,Geneva,,359,8,4,6,2011,257716,2024-02-16,Good,Solar,,c
2531, studio,France,Marseille,Historic,358,1,3,13,1953,959579,2021/10/25,New,Gas,0,C
1727,Villa ,Portugal,Faro,City Center,324,5,3,3,2010,917003,2024-01-15,New,Central,no,F
1461,Villa ,Netherlands,Utrecht,city center,96,8,1,9,1950,1521077,2024-04-09,New,Solar,no,E
1692,duplex,France,Lyon,Industrial,,7,2,6,1953,1029933,2018-04-23,Renovated,Electric,0,B
1788,apartment,Portugal,Porto,,97,6,3,7,2001,964131,2020-01-07,Renovated,,0,A
1422,Villa ,Portugal,Lisbon,Suburbs,334,5,2,11,,316914,2023-10-23,New,,No,F
1109,APT,Switzerland,Zurich,Suburbs,123,3,3,8,1970,245748,2020-08-17,New,Central,YES,
2218,Penthouse,,Paris,SUBURBS,120,8,1,13,2016,119783,2022-03-29,,CENTRAL,No,C
1724,duplex,Germany,Stuttgart,City Center,22,1,1,16,2012,1417237 EUR,2022-05-15,Renovated,Central,1,B
1758, studio,Italy,Milan,Residential,213,6,,16,1969,1676478,2019-06-08,Renovated,Solar,YES,C
1608,APT,Portugal,Porto,,124,3,3,9,,699052,2018-09-28,Renovated,Gas,No,
2645, studio,,Lausanne,Historic,265,3,1,3,1978,939718,2023-01-03,Good,Electric,1,a
2824,Villa ,Switzerland,Bern,Suburbs,192,7,1,11,1961,1389310,2021-04-07,,Central,,C
1885,HOUSE,Belgium,Ghent,Historic,242,5,2,3,1975,865979,2023-11-14,New,gas,YES,E
2689,APT,,Paris,Historic,219,6,3,,2015,555092,2021-07-06,New,electric,Yes,G
2652,APT,,Lyon,,296,5,3,13,1991,735017,2020-01-30,New,CENTRAL,No,F
2753,VILLA,Germany,Frankfurt,SUBURBS,353,1,1,14,1977,117085,2024-05-13,Good,gas,Yes,
2012, studio,France,Paris,Industrial,,,3,20,1982,192895 EUR,2021-09-14,New,,0,c
1570,HOUSE,Switzerland,Geneva,city center,375,5,2,,2001,1780636,2018-10-20,New,gas,NO,c
2377,apartment,France,Marseille,Historic,337,5,3,19,2005,1105279 EUR,10-04-2024,Renovated,Electric,,E
2441,Villa ,Italy,Milan,Residential,328,1,2,3,2007,1494216,2018-12-25,New,Electric,,c
2547,APT,Italy,Venice,City Center,343,6,3,11,2007,1116882,2018-10-02,Renovated,Solar,yes,F
1689,APT,France,Toulouse,City Center,232,7,1,10,,1364573 EUR,2018-03-22,Good,Electric,no,b
1805,VILLA,Netherlands,Utrecht,Industrial,225,6,2,1,1988,842366,2022-10-09,Good,Electric,Yes,F
1681,duplex,Switzerland,Lucerne,Industrial,286,,2,5,1986,260677,2021-08-30,Renovated,gas,yes,A
1667,VILLA,Germany,Frankfurt,,289,6,4,4,1970,743933,2023-01-17,Good,Gas,1,F
2569,duplex,Belgium,Bruges,Industrial,241,1,2,6,1998,1164101,2018-03-06,Renovated,electric,NO,c
2179,duplex,Switzerland,Geneva,Suburbs,238,3,3,15,2014,1555035,2020-09-24,Old,gas,0,
